-1.08,11.73,-0.61
-1.07,11.74,-0.86
-1.01,11.75,-0.7
-1.06,11.75,-0.94
-1.13,11.76,-1.01
-1.11,11.75,-1.13
-1.14,11.73,-1.07
-1.27,11.73,-0.94
-1.25,11.75,-0.9
-1.32,11.73,-0.72
-1.07,11.76,-0.71
-0.99,11.75,-0.95
-0.77,11.74,-1.05
-0.9,11.74,-1.18
-1.01,11.76,-0.99
-1.12,11.73,-1.13
-1.07,11.75,-0.78
-1.17,11.72,-0.8
-1.1,11.74,-0.85
-1.14,11.73,-0.8
-1.05,11.74,-0.96
-1.11,11.75,-0.95
-1.08,11.73,-1.06
-1.11,11.73,-1.05
-1.07,11.76,-0.96
-1.05,11.75,-0.9
-1.07,11.76,-0.85
-1.11,11.72,-0.82
-1.09,11.74,-0.85
-1.15,11.74,-0.94
-1.05,11.76,-1.01
-0.95,11.74,-1.07
-1.12,11.71,-0.77
-1.13,11.72,-1.01
-0.9,11.75,-0.77
-1.17,11.76,-1.05
-1.07,11.75,-0.9
-1.09,11.73,-0.96
-1.06,11.72,-1
-1.13,11.72,-0.89
-1.04,11.74,-0.94
-1.11,11.72,-0.9
-1.08,11.75,-0.94
-1.12,11.74,-0.96
-1.07,11.73,-0.98
-1.08,11.75,-0.95
-1.09,11.73,-0.96
-1.09,11.74,-0.94
-1.11,11.74,-0.9
-1.1,11.73,-0.97
-1.11,11.72,-0.9
-1.11,11.75,-0.98
-1.09,11.74,-0.96
-1.06,11.73,-0.96
-1.07,11.74,-0.93
-1.07,11.74,-0.94
-1.09,11.73,-0.92
-1.1,11.72,-0.92
-1.07,11.75,-0.96
-1.11,11.74,-0.91
-1.08,11.75,-0.99
-1.07,11.73,-0.96
-1.09,11.72,-0.94
-1.08,11.75,-0.93
-1.11,11.74,-0.93
-1.11,11.73,-0.95
-1.1,11.74,-0.93
-1.08,11.75,-0.97
-1.06,11.76,-0.94
-1.06,11.74,-0.96
-1.07,11.73,-0.94
-1.1,11.73,-0.94
-1.12,11.75,-0.9
-1.12,11.73,-0.94
-1.1,11.74,-0.94
-1.04,11.75,-0.94
-1.06,11.73,-0.96
-1.07,11.75,-0.96
-1.1,11.73,-0.92
-1.1,11.73,-0.95
-1.1,11.73,-0.91
-1.11,11.73,-0.94
-1.08,11.74,-0.95
-1.07,11.73,-0.98
-1.07,11.75,-0.95
-1.07,11.74,-0.98
-1.07,11.73,-0.94
-1.11,11.74,-0.93
-1.12,11.74,-0.93
-1.1,11.75,-0.92
-1.1,11.74,-0.92
-1.09,11.74,-0.93
-1.06,11.74,-0.96
-1.07,11.73,-0.97
-1.1,11.74,-0.98
-1.11,11.72,-0.94
-1.11,11.75,-0.92
-1.1,11.73,-0.93
-1.08,11.73,-0.9
-1.1,11.73,-0.94
-1.09,11.72,-0.97
-1.58,11.84,-0.72
-0.67,11.62,-1.31
-1.12,10.67,-1.18
-1.7,12.05,-1.07
0.69,12.03,-0.59
-0.9,11.55,-0.47
